what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1514119614211
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514119614437
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514119614495
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1514119623422
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514119623689
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1514119730334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1514119730894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514119732795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514119740382
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514119740419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1514119743260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514119743894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514119751624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1514119787700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514119788425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514119831694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1514119891830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514119901356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514119908783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1514119913844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514119914417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514119932333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514119964482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514119971541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1514119992180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514119994309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514120001946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1514120009568
started,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1514120010298
started,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1514120010338
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1514120010419
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1514120010425
opened,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1514120010641
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1514120010665
activated,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1514120010697
error,log,,,"Help documentation could not be indexed completely.",1514120013100
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514120020438
closed,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1514120020454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514120114309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514120203876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1514120236552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514120236978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514120480650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1514120551518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514120552836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514120659897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1514120709750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514120710356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514120727925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514120803388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514120804458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514120809133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514120856899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1514120889603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514120890323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514120893548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514120894538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514120920932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514123048738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514123080684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514123136762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514136819252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514136840601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514167298744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514167301225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514167301310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514167314485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514167315528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514167316710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514169866848
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172489156
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1514172489367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514172489642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514172492140
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172493017
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172493095
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1514172500557
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172504209
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1514172506893
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172508583
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172508651
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172512723
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172518006
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172518006
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1514172518041
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172519171
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172519171
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172520376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1514172581514
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1514172586348
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172589089
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172589154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514172611061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514172619652
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172633604
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1514172651926
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172652073
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172654650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514172661808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514172682586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514172707692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514172710759
opened,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1514172860119
activated,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1514172860173
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172864086
closed,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1514172864103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514172889630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514172896472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1514172950258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514172951610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514172957395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514172959231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514172960059
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172964954
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172966273
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514172969380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514172976524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514173007143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514173008796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514184442886
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514184448440
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514184449449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514184462312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514191988260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514192063391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514204524670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514204546565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514204912138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514204914430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514204945903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514204953226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514205269077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514205269670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514205269812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514205270476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514207427338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514208290243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514208546267
opened,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1514208549766
activated,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1514208549827
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1514208557115
closed,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1514208557133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514208586383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514208906730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1514208908372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514208908796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514208923818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514208939519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514208943820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1514208945432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514208945903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514208962130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514208970482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514208971163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1514208989297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514208989697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514208999476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1514209004858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514209005365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514209149835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1514209152493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514209152951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514209170747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514209382478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514209879450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514209880985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514209882503
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1514209882674
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1514209883002
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1514209883126
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1514209883196
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1514209883197
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.0.0.156,"com.altera.debug.cdi.gdb.plugin",1514209883197
stopped,bundle,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch",1514209883197
stopped,bundle,com.altera.sbtgui.ui,13.0.0.156,"com.altera.sbtgui.ui",1514209883197
stopped,bundle,com.altera.sbtgui.project,13.0.0.156,"com.altera.sbtgui.project",1514209883197
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1514209883197
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1514209883197
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1514209883197
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1514209883198
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1514209883198
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1514209883198
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1514209883198
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1514209883198
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1514209883198
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1514209883198
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1514209883198
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1514209883198
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1514209883198
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1514209883198
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1514209883198
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1514209883198
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1514209883199
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1514209883199
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1514209883199
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1514209883199
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1514209883199
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1514209883199
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1514209883199
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1514209883201
stopped,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1514209883201
stopped,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1514209883206
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1514209883206
stopped,bundle,com.altera.sbtgui.flash.plugin,13.0.0.156,"com.altera.sbtgui.flash.plugin",1514209883206
stopped,bundle,com.altera.sbtgui.gprof,13.0.0.156,"com.altera.sbtgui.gprof",1514209883206
stopped,bundle,com.altera.sbtgui.core,13.0.0.156,"com.altera.sbtgui.core",1514209883206
stopped,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1514209883216
stopped,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1514209883220
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1514209883220
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1514209883221
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1514209883221
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1514209883221
stopped,bundle,org.eclipse.rse.importexport,1.2.200.v201105021534,"org.eclipse.rse.importexport",1514209883222
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.200.v201101042155,"org.eclipse.rse.subsystems.shells.telnet",1514209883222
stopped,bundle,org.eclipse.rse.shells.ui,3.0.301.R33x_v201107181530,"org.eclipse.rse.shells.ui",1514209883222
stopped,bundle,org.eclipse.rse.files.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.files.ui",1514209883222
stopped,bundle,org.eclipse.rse.processes.ui,3.0.300.v201101042155,"org.eclipse.rse.processes.ui",1514209883222
stopped,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1514209883233
stopped,bundle,org.eclipse.mylyn.commons.team,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.team",1514209883233
stopped,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1514209883233
